,acc,loss
0,0.5087719298245614,0.7712309308219374
1,0.5350877192982456,0.7571039220743012
2,0.6754385964912281,0.7443453889144095
3,0.7587719298245614,0.7274482386154041
4,0.8552631578947368,0.6808447565948754
5,0.8552631578947368,0.5625248154004415
6,0.9166666666666666,0.43488739404762
7,0.9166666666666666,0.3476740414636177
8,0.9385964912280702,0.2863691532820986
9,0.9517543859649122,0.23906292204271284
10,0.9517543859649122,0.22126021353822006
11,0.9473684210526315,0.20876108632798782
12,0.9429824561403509,0.2110594207780403
13,0.9429824561403509,0.20935614093353874
14,0.9385964912280702,0.22656644488635816
15,0.9342105263157895,0.21124949070968127
16,0.9605263157894737,0.1726896673963781
17,0.9517543859649122,0.18417777696199583
18,0.9649122807017544,0.16118364558930984
19,0.9692982456140351,0.16573139959782884
20,0.9780701754385965,0.1484555839969401
21,0.9692982456140351,0.1551024210557603
22,0.9736842105263158,0.142180198901578
23,0.9780701754385965,0.13422807698187075
24,0.9736842105263158,0.14628027752041817
25,0.9692982456140351,0.14434333302472768
26,0.9736842105263158,0.1335684923749221
27,0.9780701754385965,0.13202067634515596
28,0.9736842105263158,0.12860759582958722
29,0.9780701754385965,0.12911870670423173
