,acc,loss
0,0.5169491515321246,0.73186263997676
1,0.5677966101694916,0.7266061831328828
2,0.5847457637221126,0.7223943724470624
3,0.6101694905151755,0.7184886356531563
4,0.5847457632169886,0.7149126681230836
5,0.6016949152542372,0.711924285201703
6,0.6271186450780448,0.7072307558382972
7,0.5847457637221126,0.7050291602894411
8,0.601694914243989,0.7016860357785629
9,0.618644066786362,0.6978184722237668
10,0.6610169481422942,0.695160145476713
11,0.652542372881356,0.691408195738065
12,0.6525423738916042,0.6888129003977371
13,0.652542372881356,0.6850645905834133
14,0.6271186440677966,0.682683051642725
15,0.6355932213492312,0.678531242629229
16,0.6271186430575484,0.6767098226789701
17,0.65254237338648,0.6720284041711839
18,0.6864406769558534,0.667550886081437
19,0.677966100684667,0.6636993187969014
20,0.6864406779661016,0.6588314822164633
21,0.69491525322704,0.655006906743777
22,0.7033898305084746,0.649671215122029
23,0.711864406779661,0.6435588547738932
24,0.6949152552475364,0.6376043063099102
25,0.7372881345829722,0.6303875668574188
26,0.754237287125345,0.6231689261177839
27,0.7796610159389044,0.6156127634695021
28,0.7627118654170278,0.6100008912005667
29,0.7966101694915254,0.595473415265649
30,0.7711864396677179,0.5864809680793245
31,0.7966101684812772,0.5723165607048293
32,0.7881355922100908,0.5600545224496873
33,0.7796610169491526,0.5531706759485148
34,0.7711864396677179,0.5386697392342454
35,0.788135593220339,0.5272920755511623
36,0.7711864416882143,0.52117584014343
37,0.7457627118644068,0.518655832541191
38,0.7372881355932204,0.5117050803313821
39,0.7627118649119038,0.5062077247490318
40,0.754237287125345,0.505105501009246
41,0.7457627108541586,0.5073885857048681
42,0.7627118633965314,0.4973881982140622
43,0.7542372891458414,0.5006795343706163
44,0.7966101705017736,0.488283522048239
45,0.7966101684812772,0.48213097200555316
46,0.7711864406779662,0.4753147641480979
47,0.7796610169491526,0.4788484896643687
48,0.7966101705017736,0.4718614281234095
49,0.7966101684812772,0.4616469397383221
50,0.7881355942305872,0.46442349330853605
51,0.7796610159389044,0.4664479019278187
52,0.7881355922100908,0.46221465175434695
53,0.8135593230441466,0.45975133928201967
54,0.8135593220338984,0.4436844173124281
55,0.8050847457627118,0.44636573326789725
56,0.8050847447524636,0.44331157712613123
57,0.8135593230441466,0.4564990017373683
58,0.8135593210236501,0.4364327934838958
59,0.8135593230441466,0.43375930139573954
