,acc,loss
0,0.4692982456140351,0.8037477825817309
1,0.5,0.7977775460795352
2,0.6403508771929824,0.7918393141344974
3,0.5614035087719298,0.787411564274838
4,0.5833333333333334,0.7793684685439394
5,0.631578947368421,0.7705986196534675
6,0.7149122807017544,0.758317742431373
7,0.7192982456140351,0.7376532920619898
8,0.7236842105263158,0.696925491617437
9,0.7982456140350878,0.5731934978250872
10,0.8596491228070176,0.4555714846703044
11,0.8947368421052632,0.35611373081541897
12,0.8596491228070176,0.39459743154676336
13,0.8859649122807017,0.40988649950738537
14,0.9385964912280702,0.2656308736717492
15,0.9385964912280702,0.26783708103916104
16,0.9210526315789473,0.2922959285869933
17,0.9210526315789473,0.2860328990377878
18,0.9298245614035088,0.27318594016526876
19,0.9166666666666666,0.26723342232014
20,0.9342105263157895,0.2430491802985208
21,0.8991228070175439,0.3539929850059643
22,0.881578947368421,0.39166066521092463
23,0.9385964912280702,0.2266740412042852
24,0.9429824561403509,0.26355525014693276
25,0.9429824561403509,0.22776625815190768
26,0.956140350877193,0.21201469527001968
27,0.9649122807017544,0.19737514840406284
28,0.9605263157894737,0.19721819355822445
29,0.9473684210526315,0.202093355226935
